prod_cycle,base_id,color,start,end
3039,16607,2,134.943,190.943
3040,16608,2,4.877,60.877
3040,16609,1,14.509,69.209
3040,16610,2,22.617,115.417
3040,16611,0,52.59,107.29
3040,16612,2,62.129,191.729
3040,16613,2,86.881,142.881
3040,16614,2,109.596,239.196
3041,16615,0,4.291,58.991
3041,16616,0,14.252,105.752
3042,16617,1,8.032,62.732
3043,16618,0,14.341,69.041
3043,16619,0,32.255,160.555
3043,16620,1,52.685,107.385
3044,16621,2,11.445,67.445
3044,16622,1,31.94,86.64
3044,16623,2,44.099,100.099
3044,16624,1,65.358,120.058
3044,16625,1,76.963,132.963
3044,16626,2,103.58,159.58
3044,16627,1,113.05,167.75
3044,16628,2,138.378,194.378
3044,16629,1,158.947,213.647
3045,16630,1,4.875,59.575
3045,16631,1,17.417,73.417
3045,16632,2,26.187,155.787
3045,16633,1,43.447,98.147
3045,16634,1,53.285,109.285
3045,16635,1,70.452,125.152
3046,16636,0,7.017,61.717
3046,16637,2,19.822,75.822
3047,16638,2,9.017,65.017
3047,16639,0,26.103,80.803
3047,16640,2,36.396,92.396
3047,16641,0,67.116,121.816
3047,16642,0,76.859,241.959
3047,16643,1,109.482,164.182
3047,16644,2,123.198,179.198
3047,16645,1,141.463,196.163
3047,16646,0,161.653,289.953
3048,16647,2,8.411,64.411
3048,16648,1,17.468,72.168
3048,16649,0,35.748,237.648
3048,16650,0,49.23,103.93
3048,16651,0,65.376,193.676
3048,16652,1,98.682,153.382
3048,16653,1,109.78,165.78
3049,16654,0,22.339,77.039
3049,16655,2,36.306,92.306
3049,16656,1,48.717,103.417
3049,16657,1,63.024,119.024
3050,16658,2,3.796,59.796
3050,16659,0,26.133,80.833
3050,16660,1,43.276,99.276
3050,16661,1,62.051,116.751
3050,16662,0,84.708,213.008
3050,16663,1,101.753,156.453
3051,16664,2,7.789,63.789
3051,16665,1,28.726,83.426
3051,16666,1,56.38,111.08
3051,16667,0,68.405,159.905
3051,16668,2,90.347,146.347
3052,16669,1,1.292,55.992
3052,16670,0,11.478,213.378
3052,16671,0,26.939,81.639
3052,16672,0,45.039,173.339
3052,16673,1,59.204,113.904
3052,16674,2,78.565,134.565
3052,16675,2,104.658,160.658
3052,16676,1,129.732,185.732
3052,16677,1,168.823,223.523
3053,16678,2,0.242,56.242
3053,16679,1,10.136,64.836
3054,16680,0,7.362,62.062
3054,16681,0,19.272,257.972
3054,16682,1,36.706,91.406
3054,16683,0,53.681,218.781
3054,16684,0,68.724,123.424
3054,16685,1,79.624,135.624
3054,16686,0,99.698,154.398
3054,16687,0,112.765,277.865
3054,16688,2,123.586,179.586
3054,16689,2,146.146,238.946
3055,16690,0,4.303,59.003
3055,16691,2,36.831,92.831
3055,16692,0,55.029,109.729
3055,16693,1,94.04,148.74
3055,16694,1,103.724,159.724
3055,16695,1,122.711,177.411
3055,16696,2,166.596,222.596
3056,16697,0,13.737,68.437
3056,16698,1,24.866,80.866
3056,16699,0,33.717,125.217
3056,16700,2,45.964,175.564
3056,16701,2,59.604,115.604
3057,16702,0,5.672,60.372
3057,16703,1,26.309,82.309
3057,16704,0,38.783,93.483
3057,16705,2,47.968,177.568
3057,16706,1,60.426,116.426
3058,16707,2,0.091,56.091
3058,16708,1,9.649,64.349
3058,16709,1,36.102,90.802
3058,16710,2,66.962,122.962
3058,16711,1,79.097,133.797
3059,16712,1,6.063,60.763
3059,16713,1,16.313,72.313
3059,16714,0,32.51,87.21
3059,16715,2,55.285,111.285
3059,16716,2,75.766,168.566
3059,16717,1,86.055,140.755
3059,16718,2,114.641,207.441
3059,16719,0,123.747,178.447
3060,16720,0,13.814,68.514
3060,16721,1,35.016,91.016
3061,16722,2,15.951,71.951
3062,16723,0,1.326,56.026
3063,16724,1,10.621,65.321
3063,16725,1,19.601,75.601
3063,16726,0,33.561,125.061
3063,16727,1,44.351,99.051
3063,16728,0,61.325,226.425
3063,16729,0,73.262,275.162
3063,16730,1,81.378,137.378
3063,16731,1,98.023,152.723
3063,16732,1,133.448,188.148
3063,16733,2,147.887,203.887
3064,16734,2,19.93,75.93
3064,16735,0,28.047,156.347
3064,16736,2,49.548,105.548
3064,16737,1,64.245,118.945
3064,16738,1,80.613,136.613
3064,16739,1,90.251,144.951
3064,16740,2,105.982,198.782
3065,16741,1,12.158,66.858
3065,16742,0,38.586,93.286
3065,16743,1,47.651,103.651
3065,16744,0,60.94,226.04
3065,16745,0,86.243,140.943
3065,16746,2,103.34,159.34
3065,16747,1,119.642,174.342
3065,16748,2,130.311,186.311
3065,16749,2,141.198,233.998
3066,16750,2,19.25,75.25
3066,16751,2,41.73,134.53
3066,16752,1,64.097,118.797
3066,16753,0,73.3,164.8
3066,16754,1,84.408,212.708
3066,16755,2,111.54,241.14
3066,16756,2,132.008,298.408
3066,16757,2,146.456,202.456
3066,16758,2,157.509,250.309
3067,16759,0,12.868,67.568
3067,16760,1,42.877,97.577
3067,16761,1,65.472,121.472
3067,16762,2,74.137,166.937
3068,16763,2,8.428,64.428
3068,16764,1,20.477,75.177
3068,16765,1,28.66,120.16
3069,16766,0,24.377,79.077
3069,16767,0,33.299,124.799
3069,16768,1,48.062,104.062
3069,16769,2,64.726,194.326
3069,16770,2,77.263,133.263
3069,16771,0,94.572,186.072
3070,16772,1,8.28,62.98
3070,16773,2,16.689,72.689
3070,16774,0,50.418,105.118
3070,16775,2,61.984,117.984
3071,16776,0,24.702,79.402
3071,16777,1,44.891,100.891
3071,16778,1,71.201,125.901
3071,16779,1,85.436,141.436
3071,16780,1,104.545,159.245
3071,16781,0,123.006,214.506
3071,16782,0,133.827,188.527
3071,16783,0,150.679,242.179
3072,16784,0,23.105,77.805
3072,16785,1,53.746,108.446
3072,16786,2,73.337,129.337
3072,16787,2,109.573,165.573
3072,16788,2,126.56,219.36
3072,16789,0,141.094,195.794
3072,16790,2,173.351,339.751
3072,16791,2,189.264,245.264
3072,16792,2,209.131,301.931
3073,16793,0,1.475,56.175
3073,16794,2,10.867,66.867
3074,16795,2,3.84,59.84
3074,16796,1,20.152,74.852
3075,16797,1,14.731,69.431
3075,16798,2,35.879,91.879
3076,16799,0,1.054,55.754
3076,16800,1,20.741,76.741
3076,16801,1,36.144,90.844
3076,16802,1,50.837,106.837
3076,16803,1,67.355,122.055
3076,16804,2,77.715,133.715
3076,16805,0,111.276,165.976
3076,16806,1,130.96,186.96
3077,16807,1,2.936,57.636
3078,16808,1,19.023,73.723
3078,16809,1,32.654,88.654
3079,16810,1,3.636,58.336
3079,16811,1,14.464,70.464
3079,16812,1,45.547,100.247
3079,16813,1,62.424,118.424
3079,16814,0,70.687,162.187
3079,16815,0,79.592,244.692
3079,16816,0,95.863,150.563
3079,16817,0,111.115,202.615
3080,16818,2,15.002,71.002
3080,16819,1,39.457,94.157
3080,16820,0,50.363,141.863
3080,16821,2,73.08,129.08
3080,16822,2,81.16,173.96
3081,16823,0,10.454,65.154
3081,16824,2,19.703,75.703
3081,16825,1,38.01,92.71
3081,16826,1,59.284,115.284
3081,16827,1,70.027,124.727
3081,16828,0,95.489,150.189
3081,16829,1,113.956,169.956
3081,16830,0,125.548,180.248
3082,16831,1,3.617,58.317
3082,16832,1,13.212,69.212
3082,16833,2,28.561,194.961
3082,16834,2,42.474,98.474
3082,16835,1,51.578,106.278
3082,16836,0,60.952,152.452
3083,16837,2,7.989,63.989
3083,16838,2,23.329,152.929
3083,16839,2,48.302,104.302
3083,16840,0,74.583,129.283
3084,16841,1,13.878,68.578
3084,16842,2,34.391,90.391
3084,16843,0,58.911,113.611
3084,16844,1,76.538,132.538
3084,16845,1,118.203,172.903
3084,16846,2,133.923,189.923
3084,16847,2,150.7,280.3
3084,16848,2,168.45,224.45
3084,16849,2,187.746,317.346
3084,16850,1,209.369,264.069
3085,16851,2,10.042,66.042
3085,16852,0,32.237,86.937
3085,16853,2,51.191,107.191
3085,16854,0,66.75,121.45
3085,16855,2,92.283,148.283
3085,16856,1,101.886,156.586
3086,16857,0,19.199,73.899
3086,16858,0,32.988,198.088
3086,16859,0,45.422,100.122
3086,16860,2,55.143,111.143
3086,16861,1,68.606,160.106
3086,16862,2,81.394,137.394
3086,16863,2,89.684,219.284
3086,16864,2,117.624,173.624
3087,16865,2,13.825,69.825
3087,16866,2,29.37,195.77
3087,16867,1,37.69,92.39
3087,16868,1,52.804,108.804
3087,16869,2,61.679,154.479
3088,16870,2,4.849,60.849
3088,16871,1,25.86,80.56
3088,16872,0,43.288,171.588
3088,16873,2,53.438,109.438
3088,16874,1,74.009,128.709
3088,16875,2,87.392,143.392
3089,16876,1,9.653,64.353
3089,16877,2,20.988,76.988
3089,16878,2,40.463,170.063
3089,16879,1,78.209,132.909
3089,16880,2,123.518,179.518
3089,16881,1,131.776,223.276
3089,16882,1,142.039,233.539
3090,16883,1,3.089,57.789
3090,16884,1,23.38,79.38
3090,16885,0,33.237,87.937
3090,16886,1,50.704,106.704
3090,16887,1,59.429,114.129
3090,16888,1,83.572,139.572
3090,16889,2,99.923,229.523
3090,16890,1,136.237,190.937
3090,16891,0,151.085,242.585
3090,16892,0,160.93,289.23
3091,16893,0,3.105,57.805
3091,16894,2,16.653,72.653
3092,16895,0,6.711,61.411
3092,16896,0,19.159,147.459
3092,16897,1,29.062,85.062
3092,16898,1,51.247,105.947
3093,16899,1,14.306,69.006
3093,16900,0,27.064,118.564
3093,16901,2,52.198,108.198
3093,16902,2,69.879,273.079
3093,16903,2,84.69,140.69
3093,16904,2,119.863,175.863
3093,16905,1,136.044,190.744
3093,16906,2,157.173,213.173
3094,16907,2,4.534,60.534
3094,16908,1,33.43,88.13
3094,16909,0,45.591,173.891
3094,16910,1,64.73,119.43
3095,16911,0,20.353,75.053
3096,16912,2,0.623,56.623
3096,16913,0,20.345,75.045
3096,16914,2,36.635,92.635
3096,16915,1,49.227,103.927
3097,16916,1,2.882,57.582
3097,16917,0,14.016,105.516
3097,16918,0,22.08,150.38
3098,16919,2,0.676,56.676
3098,16920,1,15.523,70.223
3098,16921,1,41.269,95.969
3098,16922,0,53.748,145.248
3099,16923,2,6.679,62.679
3100,16924,1,3.216,57.916
3100,16925,1,14.337,70.337
3100,16926,1,24.936,117.736
3100,16927,1,44.966,99.666
3100,16928,0,59.238,224.338
3100,16929,0,74.875,129.575
3100,16930,1,86.131,177.631
3101,16931,1,2.522,57.222
3101,16932,1,23.117,79.117
3101,16933,1,33.427,88.127
3101,16934,2,43.416,173.016
3101,16935,2,70.248,126.248
3101,16936,0,82.238,136.938
3102,16937,2,5.959,61.959
3102,16938,2,33.171,89.171
3102,16939,0,71.754,126.454
3102,16940,0,91.053,182.553
3102,16941,2,107.128,163.128
3102,16942,1,137.417,193.417
3102,16943,1,145.76,237.26
3103,16944,2,37.345,93.345
3103,16945,2,57.315,150.115
3103,16946,0,74.954,129.654
3103,16947,1,97.323,190.123
3103,16948,1,116.584,171.284
3103,16949,0,134.147,262.447
3103,16950,2,151.146,280.746
3103,16951,2,165.368,221.368
3104,16952,0,5.751,60.451
3104,16953,2,20.96,76.96
3104,16954,1,40.351,95.051
3104,16955,1,62.297,118.297
3104,16956,1,73.632,128.332
3104,16957,2,83.797,213.397
3104,16958,1,92.205,148.205
3104,16959,1,115.497,170.197
3104,16960,0,132.321,223.821
3105,16961,0,6.487,61.187
3105,16962,2,24.101,80.101
3105,16963,0,56.558,111.258
3105,16964,2,66.338,122.338
3105,16965,2,75.527,205.127
3105,16966,1,87.721,142.421
3105,16967,2,107.141,163.141
3105,16968,1,140.348,195.048
3105,16969,1,162.299,253.799
3106,16970,1,1.735,56.435
3106,16971,1,16.656,72.656
3106,16972,2,27.443,120.243
3107,16973,1,5.546,60.246
3107,16974,1,20.136,76.136
3107,16975,0,43.965,98.665
3107,16976,0,60.742,189.042
3107,16977,0,92.339,147.039
3108,16978,2,9.092,65.092
3108,16979,2,24.6,191.0
3108,16980,2,49.488,105.488
3108,16981,1,61.984,116.684
3108,16982,1,84.083,140.083
3108,16983,1,93.284,147.984
3109,16984,1,1.653,56.353
3109,16985,0,14.357,142.657
3109,16986,2,26.445,82.445
3109,16987,0,37.218,91.918
3109,16988,2,57.118,113.118
3110,16989,0,0.094,54.794
3110,16990,2,11.902,67.902
3110,16991,0,27.734,82.434
3110,16992,0,47.907,213.007
3110,16993,2,56.739,112.739
3110,16994,0,82.376,137.076
3110,16995,0,100.198,228.498
3110,16996,2,118.142,174.142
3110,16997,2,126.912,256.512
3111,16998,1,13.566,68.266
3111,16999,0,27.596,192.696
3111,17000,1,39.761,94.461
3111,17001,1,50.732,106.732
3111,17002,1,63.591,155.091
3112,17003,1,0.746,55.446
3112,17004,1,26.469,81.169
3112,17005,2,37.371,93.371
3112,17006,0,46.775,138.275
3113,17007,0,12.232,66.932
3113,17008,1,27.713,83.713
3113,17009,2,52.429,145.229
3113,17010,1,61.162,115.862
3113,17011,0,81.103,209.403
3113,17012,0,93.803,185.303
3113,17013,2,106.977,199.777
3113,17014,1,118.33,174.33
3114,17015,2,25.219,81.219
3114,17016,2,35.189,127.989
3114,17017,1,51.236,105.936
3114,17018,0,75.415,240.515
3114,17019,1,98.736,153.436
3114,17020,0,107.353,198.853
3114,17021,2,123.925,179.925
3114,17022,2,149.292,278.892
3114,17023,2,167.312,260.112
3115,17024,1,1.242,55.942
3115,17025,0,10.338,175.438
3115,17026,0,30.755,85.455
3115,17027,1,42.678,98.678
3115,17028,2,78.501,134.501
3115,17029,2,91.489,257.889
3115,17030,1,104.723,160.723
3115,17031,1,139.697,194.397
3115,17032,2,159.149,215.149
3116,17033,0,26.303,81.003
3116,17034,0,50.416,215.516
3116,17035,1,66.776,121.476
3116,17036,1,79.868,135.868
3116,17037,1,99.657,154.357
3117,17038,2,14.461,70.461
3117,17039,1,34.306,89.006
3117,17040,2,55.529,111.529
3117,17041,2,65.284,158.084
3117,17042,2,74.746,241.146
3117,17043,1,105.914,197.414
3117,17044,0,114.528,206.028
3118,17045,0,14.096,68.796
3119,17046,0,10.57,65.27
3119,17047,0,24.304,226.204
3119,17048,0,42.671,97.371
3119,17049,1,77.433,132.133
3119,17050,0,96.814,188.314
3120,17051,1,0.999,55.699
3120,17052,0,18.825,147.125
3120,17053,1,32.134,86.834
3120,17054,1,54.542,110.542
3120,17055,2,77.48,170.28
3121,17056,2,3.606,59.606
3121,17057,0,16.905,71.605
3122,17058,1,3.226,57.926
3123,17059,1,18.045,72.745
3123,17060,2,27.213,83.213
3123,17061,1,40.731,132.231
3124,17062,2,1.077,57.077
3124,17063,2,11.185,103.985
3124,17064,0,26.26,80.96
3124,17065,0,50.349,141.849
3124,17066,2,73.537,129.537
3124,17067,0,96.525,224.825
3124,17068,0,121.622,176.322
3125,17069,0,11.611,66.311
3125,17070,1,21.08,77.08
3125,17071,1,34.626,126.126
3125,17072,2,62.85,118.85
3125,17073,2,72.866,165.666
3125,17074,2,81.165,210.765
3126,17075,2,9.911,65.911
3126,17076,0,25.419,80.119
3126,17077,1,47.41,103.41
3126,17078,1,68.445,123.145
3126,17079,1,85.699,141.699
3126,17080,0,94.578,149.278
3126,17081,0,124.181,178.881
3126,17082,1,136.172,192.172
3126,17083,2,149.014,241.814
3126,17084,1,167.212,221.912
3127,17085,2,19.883,75.883
3127,17086,0,35.632,90.332
3127,17087,0,53.757,182.057
3127,17088,2,88.762,144.762
3127,17089,2,128.478,258.078
3127,17090,2,138.808,268.408
3127,17091,1,150.345,205.045
3127,17092,1,162.153,218.153
3127,17093,0,177.061,231.761
3127,17094,0,198.234,289.734
3128,17095,2,7.19,63.19
3128,17096,2,15.547,145.147
3128,17097,2,32.775,88.775
3129,17098,0,11.555,66.255
3130,17099,0,2.048,56.748
3130,17100,1,26.931,82.931
3130,17101,0,53.237,107.937
3130,17102,0,69.584,161.084
3131,17103,2,4.015,60.015
3131,17104,1,30.928,85.628
3131,17105,1,53.543,109.543
3131,17106,1,61.568,153.068
3131,17107,1,77.607,169.107
3131,17108,2,99.67,192.47
3131,17109,1,123.631,251.931
3131,17110,0,132.584,297.684
3131,17111,2,146.333,202.333
3131,17112,0,157.931,212.631
3132,17113,2,8.142,64.142
3132,17114,0,19.685,74.385
3133,17115,0,3.693,58.393
3133,17116,0,11.92,177.02
3133,17117,1,24.38,80.38
3133,17118,0,46.03,100.73
3133,17119,1,54.622,110.622
3133,17120,2,82.345,138.345
3133,17121,1,95.074,186.574
3134,17122,1,2.765,57.465
3134,17123,2,18.033,74.033
3134,17124,2,44.879,100.879
3134,17125,0,68.076,122.776
3134,17126,2,82.278,138.278
3134,17127,0,93.051,221.351
3134,17128,0,119.135,173.835
3134,17129,2,133.753,189.753
3135,17130,2,25.909,81.909
3135,17131,1,53.301,108.001
3135,17132,1,68.932,124.932
3135,17133,0,78.763,133.463
3136,17134,1,1.769,56.469
3136,17135,1,16.969,72.969
3136,17136,0,31.238,85.938
3136,17137,1,53.791,109.791
3136,17138,1,64.157,118.857
3137,17139,2,30.473,86.473
3137,17140,2,54.003,146.803
3138,17141,2,7.041,63.041
3138,17142,2,20.836,150.436
3138,17143,0,39.405,94.105
3138,17144,1,55.876,111.876
3138,17145,2,76.368,205.968
3138,17146,1,111.641,166.341
3139,17147,1,2.858,57.558
3139,17148,0,28.701,83.401
3139,17149,1,66.167,120.867
3139,17150,0,75.624,167.124
3139,17151,1,87.204,143.204
3140,17152,1,17.414,72.114
3140,17153,2,44.034,100.034
3140,17154,1,57.37,112.07
3140,17155,1,91.958,146.658
3141,17156,0,1.268,55.968
3141,17157,2,25.917,81.917
3141,17158,1,38.211,92.911
3141,17159,1,48.278,141.078
3141,17160,0,59.539,187.839
3141,17161,1,73.184,127.884
3141,17162,0,87.059,215.359
3141,17163,1,105.899,160.599
3141,17164,2,117.065,173.065
3141,17165,1,129.735,222.535
3142,17166,1,18.641,73.341
3142,17167,0,46.078,100.778
3142,17168,2,66.941,122.941
3142,17169,1,94.007,148.707
3142,17170,2,109.259,165.259
3142,17171,0,117.634,245.934
3142,17172,0,145.809,200.509
3142,17173,1,159.561,215.561
3142,17174,2,194.97,287.77
3143,17175,0,13.937,68.637
3143,17176,2,40.042,96.042
3143,17177,0,65.882,120.582
3143,17178,1,90.031,146.031
3143,17179,1,98.276,226.576
3143,17180,1,112.403,205.203
3143,17181,0,133.817,188.517
3143,17182,2,154.807,247.607
3143,17183,1,177.357,268.857
3143,17184,0,201.785,293.285
3144,17185,1,8.964,63.664
3144,17186,1,23.43,79.43
3144,17187,0,36.417,91.117
3144,17188,2,59.98,115.98
3144,17189,0,85.999,140.699
3144,17190,2,95.066,151.066
3144,17191,1,104.813,197.613
3144,17192,1,126.194,180.894
3144,17193,2,148.199,240.999
3144,17194,1,162.694,217.394
3145,17195,0,6.177,60.877
3145,17196,1,19.776,75.776
3145,17197,0,43.324,98.024
3145,17198,0,61.649,189.949
3145,17199,2,77.243,133.243
3145,17200,0,90.752,145.452
3145,17201,2,110.381,166.381
3145,17202,2,122.921,252.521
3145,17203,0,137.916,229.416
3145,17204,1,155.215,211.215
3146,17205,1,9.724,64.424
3146,17206,0,30.321,195.421
3146,17207,0,48.314,103.014
3146,17208,2,72.124,128.124
3146,17209,2,92.189,221.789
3146,17210,1,100.668,155.368
3146,17211,2,112.726,168.726
3147,17212,1,0.93,55.63
3147,17213,1,18.261,74.261
3147,17214,2,40.007,206.407
3147,17215,1,49.727,104.427
3147,17216,2,58.39,114.39
3147,17217,1,68.486,196.786
3147,17218,0,79.931,134.631
3147,17219,1,101.742,157.742
3147,17220,0,115.241,243.541
3148,17221,2,10.215,66.215
3149,17222,0,10.995,65.695
3149,17223,1,27.306,83.306
3149,17224,0,45.652,100.352
3149,17225,1,71.32,126.02
3149,17226,2,81.158,137.158
3149,17227,2,95.925,262.325
3149,17228,2,110.937,166.937
3149,17229,1,127.617,182.317
3149,17230,2,145.384,201.384
3150,17231,0,0.773,55.473
3151,17232,0,2.6,57.3
3151,17233,2,16.48,72.48
3151,17234,1,39.756,94.456
3152,17235,1,13.078,67.778
3152,17236,1,27.757,83.757
3152,17237,1,41.677,96.377
3152,17238,1,61.754,117.754
3152,17239,2,79.639,172.439
3152,17240,0,90.271,144.971
3153,17241,1,4.432,59.132
3153,17242,1,25.256,81.256
3153,17243,2,41.969,134.769
3153,17244,1,52.378,107.078
3153,17245,1,83.169,174.669
3153,17246,2,105.072,161.072
3154,17247,0,6.096,60.796
3155,17248,0,17.437,72.137
3155,17249,0,42.869,97.569
3155,17250,2,60.41,116.41
3155,17251,1,73.238,127.938
3155,17252,1,99.478,154.178
3155,17253,0,118.633,246.933
3155,17254,0,141.799,196.499
3155,17255,1,157.679,213.679
3155,17256,2,170.799,263.599
3156,17257,2,0.657,56.657
3156,17258,1,11.545,66.245
3156,17259,1,36.31,92.31
3156,17260,1,45.451,100.151
3156,17261,1,73.616,128.316
3156,17262,0,94.089,222.389
3156,17263,2,119.116,175.116
3156,17264,1,128.388,183.088
3156,17265,1,148.912,204.912
3157,17266,2,10.999,66.999
3157,17267,0,19.313,74.013
3157,17268,1,33.332,126.132
3157,17269,1,42.386,98.386
3157,17270,0,51.115,105.815
3157,17271,1,66.165,268.065
3157,17272,2,100.504,156.504
3157,17273,0,134.938,189.638
3157,17274,2,146.139,202.139
3157,17275,2,174.956,230.956
3158,17276,2,4.532,60.532
3158,17277,0,37.855,92.555
3158,17278,0,68.052,122.752
3158,17279,1,102.627,157.327
3159,17280,2,19.388,75.388
3159,17281,1,27.862,82.562
3159,17282,1,40.199,132.999
3159,17283,0,56.944,111.644
3159,17284,2,86.901,216.501
3159,17285,2,99.97,266.37
3159,17286,1,119.3,174.0
3159,17287,2,133.919,226.719
3159,17288,1,144.319,199.019
3159,17289,0,163.562,255.062
3160,17290,0,17.72,72.42
3160,17291,1,26.081,82.081
3160,17292,2,45.156,174.756
3160,17293,1,60.459,115.159
3160,17294,2,77.736,133.736
3160,17295,0,87.808,142.508
3160,17296,0,106.417,197.917
3160,17297,2,123.698,216.498
3160,17298,2,137.109,266.709
3160,17299,0,150.378,241.878
3161,17300,0,16.409,71.109
3161,17301,0,29.727,121.227
3162,17302,0,0.133,54.833
3162,17303,2,13.167,69.167
3162,17304,0,42.958,97.658
3162,17305,1,53.912,109.912
3162,17306,2,74.445,167.245
3162,17307,0,93.635,148.335
3162,17308,1,116.149,208.949
3162,17309,1,129.015,183.715
3163,17310,1,18.0,72.7
